CD_MUN,NM_MUN,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,total_km2,Município,UF,area_municipio_km2,População 2022,PIB per capita 2021,Índice de Progresso Social,Necessidades Humanas Básicas,Fundamentos do Bem-estar,Oportunidades,Nutrição e Cuidados Médicos Básicos,Água e Saneamento,Moradia,Segurança Pessoal,Acesso ao Conhecimento Básico,Acesso à Informação e Comunicação,Saúde e Bem-estar,Qualidade do Meio Ambiente,Direitos Individuais,Liberdades Individuais e de Escolha,Inclusão Social,Acesso à Educação Superior,Cobertura Vacinal (Poliomielite),Hospitalizações por Condições Sensíveis à Atenção Primária,Mortalidade Ajustada por Condições Sensíveis à Atenção Primária,Mortalidade Infantil até 5 Anos,Subnutrição,Abastecimento de Água via Rede de Distribuição,Esgotamento Sanitário Adequado,Índice de Abastecimento de Água,Índice de Perdas de Água na Distribuição,Domicílios com Coleta de Resíduos Adequada,Domicílios com Iluminação Elétrica Adequada,Domicílios com Paredes Adequadas,Domicílios com Piso Adequado,Assassinatos de Jovens,Assassinatos de Mulheres,Mortes por Acidente de Transporte,Homicídios,Abandono no Ensino Fundamental,Abandono no Ensino Médio,Evasão no Ensino Médio,Distorção Idade-Série no Ensino Médio,Ideb Ensino Fundamental,Reprovação Escolar no Ensino Médio,Cobertura de Internet Móvel (4G/5G),Densidade de Internet Banda Larga Fixa,Densidade de Telefonia Móvel,Qualidade de Internet Móvel,Expectativa de Vida,Mortalidade entre 15 e 50 anos,Mortalidade por Doenças Crônicas Não Transmissíveis,Obesidade,Suicídios,Áreas Verdes Urbanas,Emissões de CO₂ por Habitante,Focos de Calor,Índice de Vulnerabilidade Climática dos Municípios (IVCM),Supressão da Vegetação Primária e Secundária,Acesso a Programas de Direitos Humanos,Existência de Ações para Direitos de Minorias,Índice de Atendimento à Demanda de Justiça,Taxa de Congestionamento Líquido de Processos,"Acesso à Cultura, Lazer e Esporte",Gravidez na Adolescência (<19 anos),Praças e Parques em Áreas Urbanas,Trabalho Infantil,Paridade de Gênero na Câmara Municipal,Paridade de Negros na Câmara Municipal,Violência contra Indígenas,Violência contra Mulheres,Violência contra Negros,Empregados com Ensino Superior,Mulheres Empregadas com Ensino Superior,Nota Média no Enem,desmat_prop
1502509,Chaves,0.1776133343494748,0.842572504248275,2.6407916266516667,0.1589672717558863,0.2445496138785163,0.0714299359244204,0.1706165468455116,0.7534143454778698,0.0,2.175440057326873,0.0,0.3005755899641406,0.0634746233790999,0.0,0.0711659851249784,0.0626597317373143,0.0,Chaves (PA),PA,12534.995,20757,12048.0980392157,48.192758864417954,59.5879224422835,48.9277329503615,36.06262120060886,76.8273939661298,19.947457598398,63.0643234219914,78.5125147826147,40.5367704717395,19.515001022757,75.1138080675307,60.5453522394188,26.55551868920136,20.2872450911307,74.3307233813341,23.0769976407692,29.2397660818713,227.507755946225,35.9021905793397,16.6204986149585,4.34341727226635,11.7927224233187,1.45593869731801,12.67,36.6854078590786,7.06801295484854,19.6608877881501,91.5793484473233,94.760906839398,3.46020761245675,0.0,0.0,1.92706075059016,5.5,4.5,27.2,62.3,3.3,15.4,9.77173152325221,0.958954333538158,14.5335919951004,58.0926058823529,71.15,0.461808441858317,141.24477488788,19.1044776119403,0.963530375295081,3.71634555088776,34.507932834461,20.2341378811967,55.03,5.46464415,2.0,4.0,83.422459893,61.4814814814815,2.0,28.5318559556787,0.0,1.90150218672751,0.391534391534392,0.0,0.0,31.1235605353252,74.2942050520059,35.1945505212096,49.2941967286579,465.994,0.0
1502608,Colares,0.4776601314213565,0.0,0.1583402849179003,0.1512821349510052,0.0,0.0,0.0,0.0,0.0957342330301924,0.1704164740112452,0.0,0.0,0.0645131808735978,0.0818781086030109,0.14498419446073,0.0,0.0,Colares (PA),PA,384.068,12868,7903.79808050979,53.57788902342556,64.1024117336755,62.1512606849571,34.47999465164453,68.6578641547363,57.7025251325264,68.9140153066293,61.1352423408101,66.4433610219391,56.3011593007687,61.9165149097478,63.9440075073729,15.131736419228298,32.4007902698267,72.2695310089765,18.1179209085467,48.4076433121019,147.843942505133,155.100014511649,16.9474282494789,5.50027639579878,84.7139197267293,3.32527206771463,32.16,5.59,53.6578423000285,63.9908909763735,44.1218331910049,92.399658411614,69.5168578380257,0.0,7.77121541809139,23.3136462542742,1.0,3.3,3.8,37.6,4.3,13.4,88.2471214651589,5.89223767923487,47.9683336739758,96.6850954545454,70.8,2.72149984880556,332.752854156826,15.7714995343061,4.66272925085483,4.1952498250356,3.1537741004222,1.55424308361828,53.6,19.79114021,3.0,0.0,63.92733564,78.6292654713707,3.0,17.6923076923077,0.0,4.71729519548311,0.445274923007717,0.0,0.0,109.000311429461,47.9616306954436,27.5988960441582,31.4547837483617,472.231428571429,0.0
1502707,Conceição do Araguaia,40.33414113843347,6.931804767351478,16.936658144222392,5.02121008491946,6.912034868878408,5.75137077800691,3.6044404909592216,1.6770085412595368,5.823165588074757,2.688626712055738,2.4964426371212047,8.477518069401537,1.996015050133664,4.210998816378295,4.239907248033286,7.035922994249215,0.0,Conceição do Araguaia (PA),PA,5829.482,44617,14964.3324853755,50.27576959238104,52.1092387703445,54.7470906358049,43.9709793709945,60.3936296964603,39.2453050557068,84.5256876956439,24.2723326335669,59.3674934857764,60.5913294254052,52.0890569142447,46.9404827177932,20.147513463640088,35.4571945154706,73.4620444473674,46.8171650574999,78.6421499292786,1843.49994804115,128.248664381009,18.2584269662921,6.52232383001614,41.9108640346745,4.65023050711566,46.97,48.52,68.7270328841986,89.1736549514746,66.9085084330538,97.4088382172807,125.33422459893,4.51936548108646,42.58466503799,62.7563484770379,2.9,14.8,9.9,35.5,4.55,7.8,73.1907984630694,17.0921579367449,73.81744143507,91.7253121212121,71.2,3.76647834274953,421.089111636374,21.1202162710146,11.2064907994711,1.58721831341821,23.3361295215757,55.1359347333976,61.24,39.38873973,4.0,0.0,88.076079005,75.6011888678735,4.0,17.4157303370787,0.526705476836183,3.61271676300578,0.310216199491745,0.690403416935113,0.0,90.3873096217291,10.0133511348465,78.1870313189237,99.6320824135394,515.849305555556,0.0
1502756,Concórdia do Pará,2.449111669897208,0.8696977286262253,0.4467602244594358,0.5838547215636984,0.596242382906927,0.5639932131181647,0.2864398685394576,0.4938974595600324,0.241107200600646,3.1384669685583235,0.4090883161331065,0.3135427101461563,0.7810123336561956,0.2727011280044986,0.3348159965584816,0.2303509944559945,0.0,Concórdia do Pará (PA),PA,700.59,26881,15747.3205163498,49.36658789979439,55.7971449331203,52.3381836399204,39.96443512634339,71.0635922905774,34.9980732931837,60.4008606839643,56.726053464756,50.9158757335967,46.6540206881824,60.0464546970643,51.7363834408383,55.0687783358515,24.4079956221495,72.7684399366733,7.61252661069908,76.5567765567766,622.152120574833,162.231936598327,13.9442231075697,4.28111853501609,16.1391741773213,6.12171407994239,59.5,43.7466666666667,50.796478725634,70.4988472018445,27.8557954307273,76.3990777614756,50.4439063761098,2.50208524057829,14.8803987946877,37.2009969867192,3.5,16.8,12.1,57.6,4.25,9.1,59.2367398793927,0.545264316755906,54.6580199882369,86.0363434782609,69.45,1.75568910797488,484.299831454684,14.4704931285368,2.97607975893754,8.35380827467212,6.31391045190537,36.8289870168521,62.38,52.77193025,9.0,9.0,105.10638298,43.2183908045977,2.0,24.3027888446215,0.210502136044046,1.36649357748019,0.183311624988919,0.0,0.0,15.0026254594554,87.070091423596,4.45155456632121,4.30974558598638,478.681,0.0
1502764,Cumaru do Norte,182.8294594304853,36.53586241398465,42.61105365889724,58.97834083307347,57.814196332364496,37.8723669711714,25.51278044748401,40.68816779533408,32.66418169036291,38.39908657215668,28.803831453890812,43.79818137961094,69.81302930189212,46.76164465036271,25.348847537630217,15.44737328605312,0.0,Cumaru do Norte (PA),PA,17085.001,14036,29203.3034411513,40.63541100410191,46.343839814128,40.0505007532759,35.51189244490208,51.9560010081223,43.0317447690926,72.3549924946811,18.032620984616,51.9421849789049,41.7175378897894,50.5560835236227,15.9861966207866,29.266617585870275,19.1373603084513,73.4424978092467,20.2010940760401,49.0,2940.75761891199,151.489378174748,56.7375886524823,3.69440459110473,51.150585385547,25.5972696245734,28.86,34.46,41.3807024626564,65.1190956802584,74.121921679451,86.9196608800969,76.2582613116421,47.39336492891,21.3736107153035,99.7435166714164,2.9,7.1,13.6,51.9,3.6875,18.4,31.4325830639094,10.0143456664442,37.1502155064115,97.4730294117647,72.71,4.66140100997022,452.875833973824,22.0553359683794,4.2747221430607,2.09241415859805,243.278423038243,454.545454545455,52.51,37.08400614,8.0,0.0,107.12425595,76.2064121632788,2.0,29.7872340425532,0.0,3.83423694129644,0.246375285237844,0.294628593040848,4.08830744071954,15.7977883096366,0.0,33.8548691664419,50.031867431485,426.566666666667,0.0
1502772,Curionópolis,4.708088700023822,0.89769000968384,3.656850736810486,0.260123318430392,0.4802063994357918,0.0,0.0,0.4632867923591824,0.4576613925379793,1.716779296544509,0.9324741249040152,2.77517817917819,3.696708377869328,1.3233469496895325,4.247839491711368,0.6776120196573352,0.0,Curionópolis (PA),PA,2369.096,19950,185168.550842105,53.15287541440111,57.6913289232451,58.1567509780237,43.61054634193509,55.562061614778,64.7016592851485,84.5437849912251,25.9578098018287,58.4379190396192,62.8096995793843,58.60346185008,52.7759234430111,32.42200600579685,35.7980387618167,64.2762244045957,41.9459161955311,38.7820512820513,2899.12181941004,134.150815524134,16.304347826087,5.03665169070702,69.7967479674797,32.053494391717,68.51,23.04,74.1666666666667,81.8292682926829,76.3008130081301,94.9186991869919,87.5082038941151,18.953878538468,40.1002506265664,70.1754385964912,1.5,22.3,14.6,38.4,5.0,4.1,92.7731329519292,8.90338957638617,70.200573906406,95.1229272727273,73.53,2.86123032904149,479.749768445371,19.2749411927494,4.01002506265664,3.36324716758,37.9358388681726,22.5563909774436,53.53,41.7572759,2.0,7.0,134.16149068,76.5089722675367,4.0,17.6630434782609,1.01011519649123,26.6723921336857,0.371875407758123,0.893210332103319,0.0,174.287471806438,182.481751824818,67.7614364341785,87.4489417007055,516.594285714286,0.0
1502806,Curralinho,0.7019223548245693,3.309557307085428,9.054603741193308,1.3729141156183788,0.4530852689259333,1.6913590065505384,0.2279194045394441,0.0901875679844708,0.9919195919867814,0.1537685686449982,0.0,1.7115702432717417,1.0871615750147343,2.797345034628046,0.764340420482062,1.1552976133378163,0.0,Curralinho (PA),PA,3617.252,33903,8393.78042061175,48.09667647292872,59.6899974852008,50.8978239786095,33.70220795497606,70.223400717783,30.4916142240096,73.6941612658648,64.3508137331457,38.2444920774117,29.9749027678297,68.0330343025746,67.338866766622,17.79850307548546,21.1294369286315,74.0025733960927,21.8783184196945,45.3505007153076,1058.26062482409,83.5653711226412,29.3685756240822,3.16340464269458,14.8585947856827,1.33272582298667,29.3,12.5,14.3946089262042,53.7560760053027,95.0397702165268,94.9292973928414,19.4590387234871,2.45353615898914,1.76975488894788,17.6975488894788,6.5,8.5,20.4,61.9,3.2,23.8,37.6078564633435,3.22007785530994,31.4489513145579,55.4356384615385,71.15,1.1263677322463,284.231204799518,18.1308188111721,5.8991829631596,0.825565007170178,4.47923775462535,25.6614458897443,50.15,0.437820716,3.0,0.0,80.555555556,74.7252747252747,3.0,30.1027900146843,0.0819956405332861,1.10448420587586,0.768601224212197,0.623141385578671,0.0,49.8753117206983,188.946622579121,34.1413232173857,36.0732479691588,490.874698795181,0.0
1502855,Curuá,4.035525499193373,4.284058288883627,7.380196748490687,3.347593907130248,2.1229435312442457,1.4207259906620715,5.888691801014498,3.785368394000725,5.639012463726966,5.956690678608236,4.91495028423634,11.192957827064507,9.5564089914815,6.9523141340964205,6.155109506627038,6.504199827836507,0.0,Curuá (PA),PA,1431.134,14117,10682.859963165,51.63654004994788,64.7368974773749,54.2669648164487,35.90575785602037,62.0365007740426,53.4105995450117,67.8683626701053,75.6321269203401,59.9175570588451,42.4299909698319,63.0690683135923,51.6512429235256,21.14588015655321,25.9968417819299,74.2309901369882,22.24931934861,10.0418410041841,751.218191662155,132.909173847202,14.2857142857143,5.71979434447301,73.664993153811,0.80091533180778,47.18,29.81,31.4468279324509,62.1177544500228,72.706526700137,81.4696485623003,10.306622004638,0.0,7.08365800099171,7.0836580009917,2.8,12.9,9.5,34.7,3.95,2.3,54.218298164902,0.558750708703573,64.5430302370145,64.0231074074074,71.8,1.82910896263392,438.782074612515,14.95304599085,7.08365800099171,2.34594532398689,46.7053904444748,46.0437770064461,52.52,20.58387003,3.0,0.0,93.58190709,67.0398277717976,2.0,22.8571428571429,0.436014377417298,2.78055833611389,0.0,0.888235018196522,0.0,59.0057530609234,123.0012300123,31.1901504787962,40.3690888119954,493.909677419355,0.0
1502905,Curuçá,2.292843924951377,1.4555609095636377,1.5913981162152333,0.4100744594637895,0.0688899014083112,2.3125939566620883,0.1433270779870816,0.2461598922060816,0.9788980230149774,0.4235944132123984,1.1047239592073663,0.5645980238080957,0.8731662758298036,0.6859926124790184,0.0703346069716841,0.41417389834036,0.0,Curuçá (PA),PA,676.322,41262,9027.10416606078,53.29647698121983,69.921039191096,58.8732330942484,31.095158658315874,63.6075692838423,84.953349943332,72.8942856676448,58.228951869565,53.724784679417,56.0832328859149,63.1903587512252,62.4945560604364,17.955618604781982,28.9857746469694,63.51530775414,13.9239336273719,59.4890510948905,939.332733068893,146.986945367306,22.7272727272727,5.85722053911287,85.9025960957939,79.6557811120919,99.99,36.6854078590786,71.7246930972027,76.7055745622862,46.9007848661702,86.3050915677199,29.0247678018576,4.87400692108983,7.27061218554602,24.2353739518201,2.3,8.8,13.2,59.8,4.3,14.0,93.0265374844301,5.32730254450365,46.890654410438,92.6182636363637,70.48,1.96735971383859,380.742607885972,14.8281771444034,4.84707479036402,4.7125053658566,4.24417055338399,5.20549303455456,54.52,24.14973933,2.0,0.0,96.7,73.03402119353039,4.0,24.7933884297521,0.770611372762877,17.3035328046143,0.464102939026173,0.438472812586255,0.0,92.6061315007067,185.270958777212,14.5224877303082,19.8438516590761,490.335308641975,0.0
1502939,Dom Eliseu,53.59982388206096,40.88412285039718,37.41038994493898,24.69119460238929,29.39549405952449,10.336851006525128,5.7726924879065935,6.870954342822611,7.327411084532954,5.660698301359069,10.689417809028042,13.220376864898032,26.61638575425584,43.365684607931215,48.09715590208069,40.96411401428345,0.0,Dom Eliseu (PA),PA,5268.809,58484,16200.6268432392,54.79507761873577,71.060009297512,53.5968605532539,39.728363005442056,66.3162062947111,71.2490422075762,85.8517753601638,60.823013327597,51.4226818053087,55.4494719262826,60.214750140865,47.3005383405593,36.240635349618586,36.8096295401539,68.5172422092193,17.3459449227763,78.0201342281879,516.289252687645,203.040363629844,6.28930817610063,6.19774247491639,90.7089425365522,24.8878332013724,77.75,36.5,90.1904114246855,92.9190751445087,59.6650799047943,95.2652159129548,16.9023606963773,4.92257592255035,17.0986936598044,15.388824293824,2.6,20.9,20.2,40.3,4.7,13.3,83.2577048182468,9.94081784966466,45.2799837432196,95.4211121212123,70.8,1.72244825230897,418.594638348495,20.1124144672532,6.83947746392176,3.06622121682654,31.5341931828488,38.4720607345599,59.43,48.50459906,5.0,0.0,201.06761566000003,63.3751080380294,5.0,18.3962264150943,0.58264792644142,1.97219209150971,0.263646301743472,0.863428318466544,0.0,101.430165331169,81.366965012205,21.2233520225538,25.5649539199596,500.272727272727,0.0
1502954,Eldorado do Carajás,30.61007956344124,24.70466145424505,22.08133224516254,5.31411601683324,2.630317963850507,4.661664561417954,4.129084384252175,4.543250964107163,10.614944597352627,1.9638095345716304,3.9503339480360182,3.498525316112417,2.8541367191803384,3.130086794723333,3.252814831655066,3.294211610143045,0.0,Eldorado do Carajás (PA),PA,2956.691,28192,19867.3775042565,49.81506586226567,58.9392122326041,53.7073915064204,36.798593847772906,58.1845403067987,53.5432972881656,77.7385795626693,46.2904317727827,54.095721830987,51.1607920927802,55.0364982270685,54.5365538748459,41.218795869846105,23.7771873463275,56.1436533931222,26.0547387817959,20.9109730848861,1596.75951744988,136.086489634345,13.6674259681093,5.40275049115914,31.1968838526912,75.7762312633833,57.12,28.71,48.2294617563739,76.0269121813031,71.2936732766761,92.97686496695,21.8746582084655,14.5465124736344,74.4892167990919,39.0181611804767,1.5,19.9,17.4,41.2,4.5,12.0,55.559766718298,4.94920768317443,65.0702875775323,93.533196969697,70.42,3.6017669045192,309.392462583374,20.2403542061986,14.1884222474461,1.41818910571646,30.7697317792105,19.1543700340522,41.56,74.97435881,7.0,5.0,135.48387097,66.4586972797604,3.0,27.1070615034169,0.0,2.16990343929695,0.315457907428232,0.862956783297209,0.0,283.656993235872,176.004693458492,38.9221556886228,55.310621242485,478.875714285714,0.0
1503002,Faro,2.025161044758388,2.319878678632576,5.4042143694873,2.953869107356014,0.7018308902355141,1.3519202761384337,2.429971656880053,3.211056334220669,0.8731395202513831,1.150103528840946,3.327918548848559,1.1901841715807029,1.172507554336869,3.4273271122144893,4.808937866775324,2.755135156067368,0.0,Faro (PA),PA,11771.669,8728,8855.42266269478,54.4651588407174,73.1144510015665,55.3682709750584,34.91275454552795,58.2687374644406,67.8946380515085,84.2203178206768,82.0741106696403,60.299231765728,40.7705986288906,63.3944678967805,57.0087856088345,15.496139649447564,21.3755108279074,80.0568095575189,22.7225581472381,87.9032258064516,2000.28781119586,248.885571715628,7.8125,4.20456842530827,82.7636013480982,40.3194578896418,74.95,48.19,75.1083293211363,87.7226769378912,83.2932113625421,85.5560905151661,0.0,0.0,2.29147571035747,11.4573785517874,2.5,4.5,1.5,34.4,4.2,33.8,66.829070872137,8.20612487475811,36.0610393076228,60.7032588235294,70.35,2.32018561484919,226.161990044792,18.526031102096,11.4573785517874,0.353694929882382,24.5492915578317,50.4124656278644,58.02,1.10229919,2.0,0.0,58.429561201,68.4931506849315,2.0,27.34375,0.0,2.48880039820806,0.456903546656197,0.798687551525148,0.0,117.785630153121,0.0,36.6203397308626,46.9462169553327,462.773,0.0
1503044,Floresta do Araguaia,18.63324677385892,11.652769188663592,11.752121894578194,3.627018132729887,5.059984294780166,4.828969331011025,2.950335557179109,2.8697584901099966,2.738560230363509,3.589873443706185,1.1848798336226205,2.607983356703918,2.1733459156321677,3.0265256123122963,2.318202684938618,3.1120736896627723,0.0,Floresta do Araguaia (PA),PA,3444.285,17898,33915.6412951168,49.55767025736943,56.3764534555097,53.7345907428081,38.561966573791054,68.4059465945905,31.6182494267981,71.7481723891702,53.7334454114799,53.3964442115164,48.1868005495472,63.3867298085032,49.9683884016655,29.45368932039415,22.2675590779972,74.0566664280464,28.4699514687265,77.1676300578035,1759.71458875711,75.852393857152,13.6986301369863,4.93827160493827,13.4276267450404,61.9702176403207,17.375,36.6854078590786,49.8163115356356,76.1939750183688,48.4753857457751,90.2828802351212,53.248136315229,8.41575732360006,16.7616493462957,33.5232986925914,4.2,16.5,14.5,40.1,4.3,6.5,55.7971410957815,0.0218394814445846,55.8264896493402,95.6399272727273,72.52,1.53751537515375,430.037820532889,19.0789473684211,5.58721644876523,1.04394303606944,34.4849099610659,62.5768242261705,50.9,45.75311982,9.0,0.0,88.076079005,75.6011888678735,2.0,26.3698630136986,0.0,2.12494687632809,0.387402597402597,0.695253741981468,0.0,95.2380952380952,52.7426160337553,41.5702160493827,60.3625875566543,490.118095238095,0.0
1503077,Garrafão do Norte,8.14614248926581,18.094450209136447,6.88000314610904,9.909065693105624,0.8482082665288646,0.3398113439951396,4.025532996566345,1.214192502236656,0.9798641540515668,0.6099013879082281,0.9888361632477016,0.6247634725394566,0.9060500898972998,1.1664166814793178,2.0206021177501703,2.1943534000498444,0.0,Garrafão do Norte (PA),PA,1608.014,24703,11255.6386228393,51.21853999850497,57.7217029508693,53.6315473003875,42.30236974425887,69.6381202517793,48.7593470791694,59.1752284297417,53.3141160427867,54.4093061221759,47.7185733001458,58.8733663606861,53.5249434185423,46.452549498518096,22.0949885597393,68.3818121692562,32.2801287495217,83.5728952772074,542.917224240107,212.219537245111,16.260162601626,3.71718720061314,29.6390658174098,27.7610657498925,73.5066666666667,36.6854078590786,35.7678697806086,70.1203113941967,37.5796178343949,72.8096249115357,40.1606425702811,8.32708801732034,28.336639274582,32.3847305995223,4.0,11.5,10.5,46.3,3.8,6.1,71.0719683857987,7.91520347549822,45.4985603645973,77.4618785714285,70.75,1.75144129022842,449.793924708715,18.7225153913808,12.1442739748209,3.51026065000069,12.7922531309669,50.1963324292596,51.72,56.34401544,10.0,7.0,88.944305902,63.6178170690241,2.0,26.5582655826558,0.0,5.65930956423316,0.0,0.668840523653675,0.0,33.3083520692814,131.319763624425,43.9729848774042,68.8654756451367,512.4305,0.0
1503093,Goianésia do Pará,35.681155012126034,25.934079889837843,49.0894606470499,21.374321558031586,16.154655747512923,38.547039271016935,23.249428610919114,24.55882701543124,20.61685358617952,23.66700073859436,20.48503622340358,30.157242471487532,40.01101440846619,28.802682002254024,27.867775437024807,18.978535072861,0.0,Goianésia do Pará (PA),PA,7023.948,26362,19358.7913436006,47.04801192791536,53.7703278554774,47.666853259602,39.70685466866697,72.5552337983492,45.5244151554522,70.9399877750263,26.061674693082,48.2079104279595,53.4642864370663,45.2364440685263,43.7587721048558,42.02012260549657,25.0251174245468,64.6383654003251,27.1438132442993,51.4336917562724,602.236191755842,137.143892568811,7.64818355640535,3.61581920903955,16.1574313827033,82.154445165477,28.79,2.78,61.1859140341792,66.1574313827033,52.667011910927,88.5163127912999,100.233879051119,7.78998208304121,18.9666944844852,83.4534557317351,5.4,17.6,13.9,54.7,4.55,10.7,70.0537071739906,2.17749142459449,64.1527368315249,92.9637757575758,69.58,4.05679513184584,598.541709487475,20.662362007915,3.79333889689705,2.97453873926943,61.8337664437473,77.2450532724505,57.98,36.69230649,7.0,7.0,115.73146293,68.8930783732831,2.0,23.9005736137667,0.422402379375951,4.19469117189901,0.473906556168767,0.766953498273333,0.0,163.589623743865,174.825174825175,39.4727994082442,54.3029969755293,495.788571428571,0.0
1503101,Gurupá,3.590323679912734,5.482120729727885,6.232029930131658,0.5805362920184792,3.4008799826880582,0.6459675382694423,1.9284493333215524,0.2398753636940067,1.2351420081943576,2.172621540794746,2.953042822888849,4.635320278502674,3.831699957323372,2.1110211771323,2.353033374509689,1.7318788432130707,0.0,Gurupá (PA),PA,8570.286,31786,10593.5724878878,51.1268779464392,63.5431381402256,47.1751627671323,42.66233293195948,64.185355644464,42.942182873044,71.1034236053366,75.9415904380577,38.1336728984442,17.3803777791116,67.0304685008395,66.1561318901341,34.83555975694892,27.6949192086328,82.6488607493129,25.4699920129432,45.0904392764858,1854.83634658775,133.154088160096,11.0957004160888,3.2226925076112,35.6519660571292,29.1370433929885,32.97,15.02,34.2894705390223,41.6039201625433,92.7094538066212,90.880841400741,8.25763831544178,0.0,9.43811741018058,6.29207827345372,9.7,6.8,26.3,57.9,4.05,11.0,32.8324316069314,0.248535322310714,33.1866420935839,9.0909,71.59,1.15373521776752,352.43816106812,15.6889278038685,9.43811741018058,3.40929802042504,11.4503048044353,13.5271171511262,54.98,2.664472168,4.0,6.0,80.19323671500001,55.9681697612732,5.0,27.6005547850208,0.0,2.24794874676857,0.574899468857955,0.561546495826052,0.0,6.63173950527223,50.2008032128514,34.573748308525,43.4530706836616,520.104761904762,0.0
1503200,Igarapé-Açu,4.213409771140098,0.975846318760928,0.5556287483483437,0.0591729296816328,0.1396582778145065,0.8100554504246873,0.0,0.3060095619232504,0.0960114462529224,0.6204092861022892,0.0,0.0,0.2221415071849686,0.06570241222003,0.0,0.1093433729920254,0.0,Igarapé-Açu (PA),PA,785.983,35797,11702.9367321284,47.42552941011324,59.7883351572683,53.9847559444698,28.50349712860229,63.1015564230356,61.7214087997035,75.3011152355389,39.0292601707953,56.3288227429214,55.9720334906553,49.3658402941548,54.2723272501478,19.42355426374138,29.2582144533877,46.0088115025025,19.3234082947775,80.0718132854578,988.938165876536,177.881022521582,40.2414486921529,4.65833596962986,76.5649116789573,4.81362172112288,73.52,36.6854078590786,78.6571771565769,80.1663522551878,50.360144057623,85.8000342994341,67.9018333495004,5.54631170271769,22.3482414727491,50.2835433136855,2.8,7.3,10.0,44.4,3.9,16.1,76.9346597782068,6.52445511293481,60.3637459377226,94.4852121212122,69.55,2.63715807435752,530.797928125834,20.8794247787611,19.5547112886555,3.68190134293181,4.72575683001755,8.93929658909964,54.56,60.84217939,3.0,0.0,99.92769342,75.626102292769,3.0,24.1448692152917,2.35815972399922,4.06825113991259,0.305448184649516,0.397457678442681,66.6666666666667,166.389351081531,284.629981024668,23.3189219023089,30.9937832237138,505.944615384615,0.0
1503309,Igarapé-Miri,2.4217771773893864,3.178523296095551,18.29354344674024,2.73191178160154,1.026962664756102,0.981046571731903,0.2654080649256713,0.5852863196117176,0.1432937151795051,0.4895911343959864,1.203521420395568,0.8216100803341693,1.0831289720137298,4.429250081197137,0.5501936505435492,0.9707448339965228,0.0,Igarapé-Miri (PA),PA,1996.79,64831,10739.9083910475,47.28220047271217,43.8260767464292,58.735916752375,39.28460791933237,57.2621005343387,22.0106284676639,68.46308669209,27.5684912916242,58.9935680174948,47.1748199840614,63.1835205012636,65.5917585066802,20.79278463571429,33.0157504109882,82.0084742584317,21.3214223721953,70.979020979021,3959.47417425474,167.052414008233,18.0952380952381,4.65514385112375,18.9096922174215,13.49629222741,9.51,44.43,41.2439323625113,38.1927775110684,77.6604256681069,92.8841948045021,148.253572911107,3.16886903064296,16.9671916212923,67.8687664851691,2.2,14.9,10.3,44.5,4.7,7.0,64.0645458712742,0.168610537855503,44.5712238486907,93.1868666666667,71.18,2.31800872012804,331.375473201679,18.25311942959,1.23397757245762,5.41877554647419,6.88483373026125,12.6482701176906,56.02,6.591063814,3.0,0.0,104.07348243,72.0626072041166,7.0,27.3333333333333,0.601783815458654,3.15872598052119,0.410881896251228,0.746280335814436,0.0,9.50660709192889,36.1598264328331,29.2688376249791,40.4957733607494,486.663764705882,0.0
1503408,Inhangapi,1.099097054498312,0.107446516851687,0.0,0.0,0.0618082089254992,0.2391403125620112,0.0,0.0,0.0683363869280784,0.2086401955681622,0.140581535469585,0.1850824934279671,0.2492231222800778,0.3146835788546651,0.0,0.0,0.0,Inhangapi (PA),PA,472.605,10325,17036.5892881356,51.05903425516888,61.7490104096177,50.3891461908484,41.03894616504084,74.8417362902187,47.7783043620295,69.271962156606,55.1040388296166,51.0209163494498,46.9716787202062,49.177414877606,54.3865748161314,38.154472321864695,32.1318331233228,70.6177370375693,23.2517421774066,100.0,391.373136814056,180.732821854528,6.94444444444444,4.3171114599686,63.2646164244677,55.993752440453,23.33,49.28,51.4362960459615,59.9188915174045,63.2984116255492,85.3666779317337,95.4198473282443,0.0,9.68523002421308,38.7409200968523,2.4,15.4,14.8,51.1,4.0,15.4,67.1453644912463,2.35519345692102,38.4362122644213,92.0569409090909,69.88,3.97614314115308,478.903558653131,21.314858490566,3.87409200968523,1.1246184769721,8.53495500266802,23.2445520581114,56.46,44.87635492,4.0,7.0,98.123324397,56.3245823389022,3.0,18.75,0.596283389733656,19.2826165431625,0.2251221001221,0.0,0.0,176.609105180534,63.7348629700446,32.5354012137559,52.0762423417291,469.59125,0.0
