CD_MUN,NM_MUN,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,area_total_desmatada_km2
1500107,Abaetetuba,1.2474280281484698,3.000342717440129,3.844140793747497,0.8346893195308798,2.249779015025403,0.4245049517338636,0.2449733087721228,0.5886783777542467,0.38734676163286424,1.183829897113735,0.6428844449728373,0.3414687600796401,1.247750783592299,1.7021508127203318,0.4084894073009224,0.3156623067669734,18.66411968633222
1500131,Abel Figueiredo,2.0261109110256452,0.9616485839339153,1.6634622126530365,0.4348296570811443,0.0,0.345509499365152,0.4304383135885296,0.16520347247142367,0.5042437283955065,0.24138832069439825,0.9414592945806962,4.060408969532312,1.1994541684307207,2.0743742642571403,2.7272195604507767,1.4751070011558178,19.250857957616212
1500206,Acará,47.965126127383215,12.089468232373953,30.201962240752664,15.057947408957789,4.8360973539636065,18.267402069818115,5.876264380750653,7.029938847781538,7.127193651908292,18.601928164687827,16.819036314031262,18.281100981090326,15.727933819807395,10.374668444381214,5.735874369369799,8.40379602454128,242.39573843159894
1500305,Afuá,0.1338223466989012,0.0,1.7353576127337091,0.0,0.15082866617554663,0.07407166591998463,0.17213413821472381,0.0,0.0,0.12078186248921997,0.0,0.10799471303267327,0.0,0.0,0.1649192731651523,0.27252181178933826,2.9324320902192493
1500347,Água Azul do Norte,22.812986778249925,10.899783590986686,7.16203783992483,7.507519970779817,5.992255174586713,5.326643824910753,13.511805506683258,9.573799356184214,8.861104926233986,8.379741385413665,4.716818877506378,9.647286277004731,8.144704292636433,5.379933779723839,4.509801816774771,3.920848674190324,136.34707207179034
1500404,Alenquer,39.58609468783461,18.50228795096495,27.54547076455116,21.87205329097503,14.860922875849145,17.813623987347817,16.44419843387538,15.111266676029052,16.201492289301278,27.399632841329154,22.1709490490592,19.87050487231991,32.85856856806053,31.824278418817464,28.975905340456997,22.282468326393044,373.31971837316473
1500503,Almeirim,59.63075739307089,23.411570080265644,38.83360346660108,6.508212705796099,19.561711620241223,9.322665770182336,23.944149092685805,12.28530137952516,15.387166639096943,21.242052420541363,19.00700179748961,30.050927278954948,24.953881023177114,31.747954106760744,18.7072125625785,23.00852094973505,377.60268828670246
1500602,Altamira,339.5890443453626,389.36123833757193,194.01706159531875,250.09694919872194,228.99580705374595,296.8177128434137,294.4912337592155,308.3980218526179,409.0918136471977,224.14018673219482,430.25828704144163,575.4573793825688,798.4571543839829,765.6140157965682,625.965760496743,317.7628097108571,6448.514476177524
1500701,Anajás,0.0,1.0310907336080133,11.941339263673992,0.30758609694949146,0.09276833012016304,0.0,0.0,0.10587273413839544,0.38008711214092705,0.0,0.0,0.395301723091431,0.8974710073182937,0.9745698861319794,0.13350698955594686,0.19711125399128088,16.456705130719914
1500800,Ananindeua,0.0,0.0,0.07146584161637494,0.0,0.10157753499697866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17304337661335362
1500859,Anapu,75.23138748423104,26.845276325348387,77.48658107167617,224.08412607763316,15.987257464695727,19.326319945001174,32.20911130089399,95.74597823464025,85.76115525866426,98.72603802296572,56.58410457488972,218.0942733046383,112.2178096126532,134.68135271933141,108.812708719234,96.12385650166001,1477.9173366181565
1500909,Augusto Corrêa,0.24547436383486768,0.3936913046197913,0.13721199239380782,0.0,0.0,0.0,0.0,0.18792066473525637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30866556349535246,1.2729638890790755
1500958,Aurora do Pará,17.292795685576724,10.54469385069662,10.898163807735582,6.791789544176673,0.8834227734484782,4.677274547250659,0.8628791764662076,0.9301840231880133,1.5234136300641306,4.628306725108403,3.6789959795940077,1.2854325195999878,3.102157056813668,2.601710320222755,2.1280728522848564,2.8821301518764235,74.7114226441032
1501006,Aveiro,32.95847924941387,29.19294430671346,17.924896079351328,34.56685711834844,15.754998218853626,14.041310772965181,29.62362340042319,15.96533117518559,13.408956112703935,30.648619550590784,20.96252418807416,45.010297117354895,35.072507812170585,55.56845854386569,53.070447231430485,29.407751721151794,473.17800259859695
1501105,Bagre,3.7309213631376457,1.8998907137023073,17.45388740322249,2.331730914983322,0.9315039852244291,0.5316127642759022,0.24888822656757664,0.7403556360392292,1.7585431172956503,1.416865943542265,0.8338155809792823,2.274009954125635,3.2385852972782385,6.07417652487344,3.4306036605357666,2.470109506161831,49.36550059194502
1501204,Baião,18.521709747973674,13.391143405559838,23.038945968488402,7.484103535703236,7.916119547558644,6.200475255239336,3.7426432933638707,4.438684563601447,5.653456899894636,5.247565649996511,9.980092339565596,7.2648516520873025,6.560850200839421,14.735835464064385,8.900871327635599,8.7736643707961,151.851013222368
1501253,Bannach,48.22778860916493,15.774217554937499,5.589767753500284,5.646972121094788,6.8375583138061256,4.561259457881588,2.7264941375923257,22.59056461849892,10.896823088667187,5.474346877492621,1.5788829486532314,2.3492596604617635,2.16400661396621,4.952870632380978,4.020221462702358,2.5816746296497506,145.9727084804506
1501303,Barcarena,1.0566049261533526,2.681353532780602,1.9084108500929007,1.0186516604392861,2.390666653343765,0.8228917451025035,1.0024088004207825,0.3400531023548363,0.6988121553768274,2.783915191746877,0.8220700028389869,0.0654185246586908,2.588743201001478,1.9980046440566555,0.5613842482266391,0.2633969321548943,21.00278617074908
